,STCOUNTYFP,STATE,COUNTYNAME,digital_force,cat_DF
2850,51081,VA,Greensville County,-0.2353622836399893,medium
2851,51083,VA,Halifax County,-0.09382838226077993,medium
2852,51085,VA,Hanover County,0.25097258257410343,medium
2853,51087,VA,Henrico County,0.3726855697199604,medium
2854,51089,VA,Henry County,-0.06542770660934531,medium
2855,51091,VA,Highland County,0.0881148804251272,medium
2856,51093,VA,Isle of Wight County,-0.10639021722051116,medium
2857,51095,VA,James City County,0.00342181127502981,medium
2858,51097,VA,King and Queen County,-0.05247318777834778,medium
2859,51099,VA,King George County,0.19700534308998785,medium
2860,51101,VA,King William County,-0.1605843759709485,medium
2861,51103,VA,Lancaster County,-0.061553931961864365,medium
2862,51105,VA,Lee County,0.03839890912201184,medium
2863,51107,VA,Loudoun County,0.40304479090792,medium
2864,51109,VA,Louisa County,0.0372656340601038,medium
2865,51111,VA,Lunenburg County,-0.0999195541947522,medium
2866,51113,VA,Madison County,0.05533394496044074,medium
2867,51115,VA,Mathews County,0.034228026054701814,medium
2868,51117,VA,Mecklenburg County,-0.28458955636401273,medium
2869,51119,VA,Middlesex County,-0.07555890071686316,medium
2870,51121,VA,Montgomery County,-0.03310491040278644,medium
2871,51125,VA,Nelson County,0.15006424829700596,medium
2872,51127,VA,New Kent County,0.25097258257410343,medium
2873,51131,VA,Northampton County,-0.04753177792604519,medium
2874,51133,VA,Northumberland County,-0.007823155778813595,medium
2875,51135,VA,Nottoway County,-0.02374092625141492,medium
2876,51137,VA,Orange County,0.20703420282573656,medium
2877,51139,VA,Page County,0.027722761793745342,medium
2878,51141,VA,Patrick County,0.04565587196083907,medium
2879,51143,VA,Pittsylvania County,0.06927555366237548,medium
2880,51145,VA,Powhatan County,0.32805928167059645,medium
2881,51147,VA,Prince Edward County,-0.06363634624081208,medium
2882,51149,VA,Prince George County,-0.02021765453319593,medium
2883,51153,VA,Prince William County,0.2914956026860873,medium
2884,51155,VA,Pulaski County,0.09962053770943832,medium
2885,51157,VA,Rappahannock County,0.2827122169003993,medium
2886,51159,VA,Richmond County,-0.09649471965437137,medium
2887,51161,VA,Roanoke County,0.14847645869436868,medium
2888,51163,VA,Rockbridge County,0.10755377442424506,medium
2889,51165,VA,Rockingham County,0.027722761793745342,medium
2890,51167,VA,Russell County,0.11609693506741768,medium
2891,51169,VA,Scott County,0.16776705769330394,medium
2892,51171,VA,Shenandoah County,0.09720749709406076,medium
2893,51173,VA,Smyth County,0.1177022149748548,medium
2894,51175,VA,Southampton County,0.11224458863488228,medium
2895,51177,VA,Spotsylvania County,0.36568543340395737,medium
2896,51179,VA,Stafford County,0.4412892593067049,medium
2897,51181,VA,Surry County,-0.02021765453319593,medium
2898,51183,VA,Sussex County,0.11224458863488228,medium
2899,51185,VA,Tazewell County,0.0608587531890203,medium
2900,51187,VA,Warren County,0.2865008754486203,medium
2901,51191,VA,Washington County,0.16776705769330394,medium
2902,51193,VA,Westmoreland County,0.19700534308998785,medium
2903,51195,VA,Wise County,-0.00032701063977241005,medium
2904,51197,VA,Wythe County,0.012641132036123949,medium
2905,51199,VA,York County,0.1683946520616903,medium
2906,51510,VA,Alexandria city,0.1075378601932388,medium
2907,51520,VA,Bristol city,0.16776705769330394,medium
2908,51530,VA,Buena Vista city,0.10755377442424506,medium
2909,51540,VA,Charlottesville city,0.17629717815595872,medium
2910,51550,VA,Chesapeake city,0.23845140770600615,medium
2911,51580,VA,Covington city,-0.10692764364787477,medium
2912,51590,VA,Danville city,0.06927555366237548,medium
2913,51595,VA,Emporia city,-0.2353622836399893,medium
2914,51610,VA,Falls Church city,0.3632516301090224,medium
2915,51620,VA,Franklin city,-0.17834609517887567,medium
2916,51630,VA,Fredericksburg city,0.36568543340395737,medium
2917,51650,VA,Hampton city,0.0765183291165142,medium
2918,51660,VA,Harrisonburg city,-0.12445918090553194,medium
2919,51678,VA,Lexington city,-0.265787937739602,medium
2920,51680,VA,Lynchburg city,0.08249548140537072,medium
2921,51683,VA,Manassas city,0.16489771718291565,medium
2922,51685,VA,Manassas Park city,0.16489771718291565,medium
2923,51700,VA,Newport News city,0.1683946520616903,medium
2924,51710,VA,Norfolk city,0.190357527376052,medium
2925,51720,VA,Norton city,-0.3096121651445418,medium
2926,51730,VA,Petersburg city,-0.10011424250656598,medium
2927,51735,VA,Poquoson city,0.0765183291165142,medium
2928,51740,VA,Portsmouth city,0.033267934428083526,medium
2929,51760,VA,Richmond city,0.13761207608470594,medium
2930,51770,VA,Roanoke city,0.14847645869436868,medium
2931,51775,VA,Salem city,0.14847645869436868,medium
2932,51790,VA,Staunton city,0.2827673327779943,medium
2933,51800,VA,Suffolk city,0.12533062562842665,medium
2934,51810,VA,Virginia Beach city,0.29667546894418034,medium
2935,51820,VA,Waynesboro city,-0.3832900884399433,medium
2936,53001,WA,Adams County,0.09041616815784764,medium
2937,53003,WA,Asotin County,-0.3759656431902448,medium
2938,53005,WA,Benton County,0.3131629370946432,medium
2939,53007,WA,Chelan County,0.38857145876324334,medium
2940,53009,WA,Clallam County,-0.0036464847166240632,medium
2941,53011,WA,Clark County,0.5242374459838085,high
2942,53013,WA,Columbia County,0.09672236924794103,medium
2943,53015,WA,Cowlitz County,0.14780440634650344,medium
2944,53017,WA,Douglas County,0.38857145876324334,medium
2945,53019,WA,Ferry County,0.014726446702720513,medium
2946,53021,WA,Franklin County,0.05606628685341957,medium
2947,53023,WA,Garfield County,-0.04218948712959289,medium
2948,53025,WA,Grant County,0.09041616815784764,medium
2949,53027,WA,Grays Harbor County,0.093670159822369,medium
2950,53029,WA,Island County,0.14831148935589558,medium
2951,53031,WA,Jefferson County,0.11626523107681852,medium
2952,53033,WA,King County,0.5367141287467916,high
2953,53035,WA,Kitsap County,0.25534975459316805,medium
2954,53037,WA,Kittitas County,0.05557248054986959,medium
2955,53039,WA,Klickitat County,0.11425720800445055,medium
2956,53041,WA,Lewis County,0.2992230998229339,medium
2957,53043,WA,Lincoln County,0.10892548035007964,medium
2958,53045,WA,Mason County,0.18435982907630288,medium
2959,53047,WA,Okanogan County,0.09742353957454164,medium
2960,53049,WA,Pacific County,-0.06948648785412963,medium
2961,53051,WA,Pend Oreille County,0.0807245667694284,medium
2962,53053,WA,Pierce County,0.3806779089423069,medium
2963,53055,WA,San Juan County,0.0965992267783828,medium
2964,53057,WA,Skagit County,0.4958002551441178,medium
2965,53059,WA,Skamania County,0.30199568835373697,medium
2966,53061,WA,Snohomish County,0.4043827029533128,medium
2967,53063,WA,Spokane County,0.3390904069467205,medium
2968,53065,WA,Stevens County,0.2169266538043268,medium
2969,53067,WA,Thurston County,0.3133865621211612,medium
2970,53069,WA,Wahkiakum County,0.14780440634650344,medium
2971,53071,WA,Walla Walla County,0.09672236924794103,medium
2972,53073,WA,Whatcom County,0.438683360922589,medium
2973,53075,WA,Whitman County,0.03223088114419356,medium
2974,53077,WA,Yakima County,0.4486804428221861,medium
2975,54001,WV,Barbour County,0.23491902136558385,medium
2976,54003,WV,Berkeley County,0.37729182890918417,medium
2977,54005,WV,Boone County,0.15750814969129778,medium
2978,54007,WV,Braxton County,0.1418477099623209,medium
2979,54009,WV,Brooke County,0.2419130547450748,medium
2980,54011,WV,Cabell County,0.3458771404595147,medium
2981,54013,WV,Calhoun County,-0.12096389436415618,medium
2982,54015,WV,Clay County,0.0887246590658469,medium
2983,54017,WV,Doddridge County,-0.12874796731388413,medium
2984,54019,WV,Fayette County,0.06965215936419113,medium
2985,54021,WV,Gilmer County,0.0002452698722011126,medium
2986,54023,WV,Grant County,0.011735092006359648,medium
2987,54025,WV,Greenbrier County,0.10679567583457904,medium
2988,54027,WV,Hampshire County,0.06636443807020252,medium
2989,54029,WV,Hancock County,0.1878109894081394,medium
2990,54031,WV,Hardy County,-0.12453948974935422,medium
2991,54033,WV,Harrison County,0.23491902136558385,medium
2992,54035,WV,Jackson County,-0.010411010942837742,medium
2993,54037,WV,Jefferson County,0.27424981819137745,medium
2994,54039,WV,Kanawha County,0.2658924996827207,medium
2995,54041,WV,Lewis County,0.1418477099623209,medium
2996,54043,WV,Lincoln County,0.3458771404595147,medium
2997,54045,WV,Logan County,0.16125445213809533,medium
2998,54047,WV,McDowell County,0.1095391884787712,medium
2999,54049,WV,Marion County,0.23491902136558385,medium
3000,54051,WV,Marshall County,0.19471956023256806,medium
3001,54053,WV,Mason County,0.1228277792431588,medium
3002,54055,WV,Mercer County,0.007487882174542156,medium
3003,54057,WV,Mineral County,0.024203924031076268,medium
3004,54059,WV,Mingo County,0.18399617609924987,medium
3005,54061,WV,Monongalia County,0.2041407429575419,medium
3006,54063,WV,Monroe County,0.061627542980319486,medium
3007,54065,WV,Morgan County,0.16011030289425354,medium
3008,54067,WV,Nicholas County,0.00874531806939377,medium
3009,54069,WV,Ohio County,0.19471956023256806,medium
3010,54071,WV,Pendleton County,-0.124306823181752,medium
3011,54073,WV,Pleasants County,0.08115659641976297,medium
3012,54075,WV,Pocahontas County,-0.07479543534600992,medium
3013,54077,WV,Preston County,0.09204811783616436,medium
3014,54079,WV,Putnam County,0.3458771404595147,medium
3015,54081,WV,Raleigh County,0.22158001094279187,medium
3016,54083,WV,Randolph County,0.03374560878018456,medium
3017,54085,WV,Ritchie County,-0.00581601277758219,medium
3018,54087,WV,Roane County,0.0887246590658469,medium
3019,54089,WV,Summers County,0.10379123045524066,medium
3020,54091,WV,Taylor County,0.23491902136558385,medium
3021,54093,WV,Tucker County,-0.11259377201205376,medium
3022,54095,WV,Tyler County,0.03937379545676997,medium
3023,54097,WV,Upshur County,0.050464728080033015,medium
3024,54099,WV,Wayne County,0.13715998550881686,medium
3025,54101,WV,Webster County,0.04535059580973475,medium
3026,54103,WV,Wetzel County,0.03937379545676997,medium
3027,54105,WV,Wirt County,-0.03986595614220731,medium
3028,54107,WV,Wood County,0.11480207885968405,medium
3029,54109,WV,Wyoming County,0.16125445213809533,medium
3030,55001,WI,Adams County,-0.08152898267689658,medium
3031,55003,WI,Ashland County,0.011696540976295423,medium
3032,55005,WI,Barron County,0.1141366553662016,medium
3033,55007,WI,Bayfield County,-0.0826033766729303,medium
3034,55009,WI,Brown County,0.07146575500123373,medium
3035,55011,WI,Buffalo County,-0.2795221031739493,medium
3036,55013,WI,Burnett County,-0.22148662541293704,medium
3037,55015,WI,Calumet County,0.24208958489217103,medium
3038,55017,WI,Chippewa County,-0.19065996166799526,medium
3039,55019,WI,Clark County,-0.11684203292584255,medium
3040,55021,WI,Columbia County,0.09061613776814358,medium
3041,55023,WI,Crawford County,-0.10422560229554252,medium
3042,55025,WI,Dane County,0.13704545357375764,medium
3043,55027,WI,Dodge County,0.1404174590427486,medium
3044,55029,WI,Door County,-0.07902512970274536,medium
3045,55031,WI,Douglas County,-0.0447334856660108,medium
3046,55033,WI,Dunn County,-0.05177874649650445,medium
3047,55035,WI,Eau Claire County,-0.06814418668814723,medium
3048,55037,WI,Florence County,-0.05818604939746917,medium
3049,55039,WI,Fond du Lac County,0.25023878592891463,medium
3050,55041,WI,Forest County,-0.05818604939746917,medium
3051,55043,WI,Grant County,-0.2381439787808453,medium
3052,55045,WI,Green County,-0.14195089660825794,medium
3053,55047,WI,Green Lake County,-0.09374220028405483,medium
3054,55049,WI,Iowa County,-0.14195089660825794,medium
3055,55051,WI,Iron County,-0.06360954191624556,medium
3056,55053,WI,Jackson County,-0.11684203292584255,medium
3057,55055,WI,Jefferson County,-0.15594820501099546,medium
3058,55057,WI,Juneau County,-0.22103782194716995,medium
3059,55059,WI,Kenosha County,0.5594026062996622,high
3060,55061,WI,Kewaunee County,-0.19677759210882886,medium
3061,55063,WI,La Crosse County,-0.28545881599067074,medium
3062,55065,WI,Lafayette County,-0.3656280689894194,medium
3063,55067,WI,Langlade County,-0.07772401779095403,medium
3064,55069,WI,Lincoln County,0.1960774226888382,medium
3065,55071,WI,Manitowoc County,0.13832589720672853,medium
3066,55073,WI,Marathon County,0.06560466328871123,medium
3067,55075,WI,Marinette County,-0.0159202851213481,medium
3068,55077,WI,Marquette County,-0.04368699425103845,medium
3069,55078,WI,Menominee County,-0.2734225724691305,medium
3070,55079,WI,Milwaukee County,0.2828209564234085,medium
3071,55081,WI,Monroe County,-0.2608476281982651,medium
3072,55083,WI,Oconto County,-0.06886078652936285,medium
3073,55085,WI,Oneida County,0.1960774226888382,medium
3074,55087,WI,Outagamie County,0.24208958489217103,medium
3075,55089,WI,Ozaukee County,0.08312132774869717,medium
3076,55091,WI,Pepin County,-0.2613478198101187,medium
3077,55093,WI,Pierce County,-0.1563016687434268,medium
3078,55095,WI,Polk County,-0.3004289879999537,medium
3079,55097,WI,Portage County,0.06560466328871123,medium
3080,55099,WI,Price County,-0.16532467374577173,medium
3081,55101,WI,Racine County,0.19822373857909564,medium
3082,55103,WI,Richland County,-0.30031353131772714,medium
3083,55105,WI,Rock County,-0.06316974818678409,medium
3084,55107,WI,Rusk County,0.1141366553662016,medium
3085,55109,WI,St. Croix County,-0.05177874649650445,medium
3086,55111,WI,Sauk County,0.0717166343204121,medium
3087,55113,WI,Sawyer County,-0.09191980212123316,medium
3088,55115,WI,Shawano County,-0.04367550885869774,medium
3089,55117,WI,Sheboygan County,-0.020103901768801263,medium
3090,55119,WI,Taylor County,-0.2353101165348509,medium
3091,55121,WI,Trempealeau County,-0.020074603886907127,medium
3092,55123,WI,Vernon County,-0.2511745526064766,medium
3093,55125,WI,Vilas County,-0.035611195072891066,medium
3094,55127,WI,Walworth County,-0.20157480007775533,medium
3095,55129,WI,Washburn County,0.1141366553662016,medium
3096,55131,WI,Washington County,0.2524550986172951,medium
3097,55133,WI,Waukesha County,0.31802320999768163,medium
3098,55135,WI,Waupaca County,-0.047165292950779,medium
3099,55137,WI,Waushara County,-0.11625328123293326,medium
3100,55139,WI,Winnebago County,0.24208958489217103,medium
3101,55141,WI,Wood County,-0.029374045013404,medium
3102,56001,WY,Albany County,0.13408156525326706,medium
3103,56003,WY,Big Horn County,-0.03735559182104298,medium
3104,56005,WY,Campbell County,-0.0013481436130849884,medium
3105,56007,WY,Carbon County,0.3161965732434697,medium
3106,56009,WY,Converse County,-0.05834533522719141,medium
3107,56011,WY,Crook County,-0.215712699881504,medium
3108,56013,WY,Fremont County,-0.09553940200353722,medium
3109,56015,WY,Goshen County,0.047706471791748035,medium
3110,56017,WY,Hot Springs County,0.04003721616854785,medium
3111,56019,WY,Johnson County,-0.10701342640682124,medium
3112,56021,WY,Laramie County,0.18097740279652302,medium
3113,56023,WY,Lincoln County,0.009089801618584793,medium
3114,56025,WY,Natrona County,0.3161965732434697,medium
3115,56027,WY,Niobrara County,-0.06625194696416559,medium
3116,56029,WY,Park County,-0.06607599075068449,medium
3117,56031,WY,Platte County,0.03782927497477678,medium
3118,56033,WY,Sheridan County,-0.08194734193081314,medium
3119,56035,WY,Sublette County,-0.2288372815020791,medium
3120,56037,WY,Sweetwater County,0.02693409505960845,medium
3121,56039,WY,Teton County,-0.12393433608330973,medium
3122,56041,WY,Uinta County,0.046735707690104974,medium
3123,56043,WY,Washakie County,-0.03735559182104298,medium
3124,56045,WY,Weston County,-0.11122645192129492,medium
